group_id,leader,member,modify_leader,image_url,label,canonical_leader,brand ,name ,package,promotion
41801,strongbow dark fruit cider can 440 ml,strongbow original cider 4x440 ml can,No,,FALSE,Strongbow original cider 4 x 440 ml,Strongbow,Original cider,4 x 440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow original cider can 4.5 % 4x440ml,No,https://d1ralsognjng37.cloudfront.net/c039c2e0-dfbb-4791-8e48-4f52e7b031b2.jpeg,FALSE,Strongbow original cider 4.5 % 4 x 440 ml,Strongbow,Original cider,4 x 440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow original cider4x440ml,No,https://d1ralsognjng37.cloudfront.net/d4719ada-a734-408b-ac25-4426328206fb.jpeg,FALSE,Strongbow original cider 4 x 440 ml,Strongbow,Original cider,4 x 440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow original pack 10440ml,No,,FALSE,Strongbow original pack 10 x 440ml,Strongbow,Original cider,10 x 440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow ro cider can 4 % 4x440ml,No,https://d1ralsognjng37.cloudfront.net/15d480f4-a715-488a-aa6e-93f385d4b135.jpeg,FALSE,Strongbow original cider 4 x 440 ml,Strongbow,Original cider,4 x 440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow rose 440ml,No,https://d1ralsognjng37.cloudfront.net/943f75c3-2d86-4c41-b778-fd33bb99a0cb.jpeg,FALSE,Strongbow rose cider 440 ml,Strongbow,Rose cider,440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow rose cider 440ml 4can,No,https://d1ralsognjng37.cloudfront.net/bf2bdd67-8862-472d-af90-a8d92ca9e94a.jpeg,FALSE,Strongbow rose cider 440ml,Strongbow,Rose cider,4 x 440 ml,0
41801,strongbow dark fruit cider can 440 ml,strongbow rose cider4x440ml,No,https://d1ralsognjng37.cloudfront.net/13b37a66-b60f-48d1-b423-1216f44566b4.jpeg,FALSE,Strongbow rose cider 4 x 440ml,Strongbow,Rose cider,4 x 440 ml,0
41743,strongbow original 10pk,strongbow original 10pk,Yes,https://d1ralsognjng37.cloudfront.net/a6ae34db-d4b3-4396-90d0-5c2408797202.jpeg,TRUE,strongbow original 10pk,Strongbow,original cider,10 x 440 ml,0
41827,sugar free energy drink 250 ml,red bull cactus energy drink 250ml,No,https://d1ralsognjng37.cloudfront.net/0e8e2301-a641-474d-9f8b-580b40b18336.jpeg,FALSE,Red Bull cactus energy drink 250 ml ,Red Bull,Cactus energy drink,250 ml,0
41827,sugar free energy drink 250 ml,red bull coconut berry energy drink 250ml,No,https://d1ralsognjng37.cloudfront.net/ffabf84b-beae-4585-8258-882cc6eb939b.jpeg,FALSE,Red Bull coconut berry energy drink 250 ml,Red Bull,Coconut berry energy drink,250 ml,0
41827,sugar free energy drink 250 ml,red bull coconut energy drink 250ml,No,https://d1ralsognjng37.cloudfront.net/b85159f7-50d5-4560-97a9-b975b4ac081e.jpeg,FALSE,Red Bull coconut energy drink 250 ml,Red Bull,Coconut energy drin,250 ml,0
41827,sugar free energy drink 250 ml,red bull energy  250 ml,No,,FALSE,Red Bull energy 250 ml,Red Bull,Energy drink,250 ml,0
41827,sugar free energy drink 250 ml,red bull energy 250ml 4pk,No,https://tb-static.uber.com/prod/image-proc/processed_images/73c4041c038b0c232dac467b0ef5250a/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,Red Bull energy 4 x 250 ml,Red Bull,Energy drink,4 x 250 ml,0
41827,sugar free energy drink 250 ml,red bull energy 4x250ml,No,,FALSE,Red Bull energy 4 x 250 ml,Red Bull,Energy drink,4 x 250 ml,0
41827,sugar free energy drink 250 ml,red bull energy drink 4x250ml,No,https://d1ralsognjng37.cloudfront.net/f978d7e7-43a5-4394-b848-2c70091a2628.jpeg,FALSE,Red Bull energy drink 4 x 250 ml,Red Bull,Energy drink,4 x 250 ml,0
41827,sugar free energy drink 250 ml,red bull sugar free energy drink 250ml,No,https://d1ralsognjng37.cloudfront.net/4bb1c1dd-9028-4d61-b000-c4a514e2c065.jpeg,TRUE,sugar free energy drink 250 ml,Redbull,sugar feee nergy drink,250 ml,0
41892,sun exotic pineapple coconut juice 1ltr,sun exotic pineapple and coconut 1 liter,No,,TRUE,sun exotic pineapple coconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41892,sun exotic pineapple coconut juice 1ltr,sun exotic pineapple and coconut 1 litre,No,https://d1ralsognjng37.cloudfront.net/70fa4392-bad4-4880-b516-b3cc1000f01c.jpeg,TRUE,sun exotic pineapple coconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41892,sun exotic pineapple coconut juice 1ltr,sun exotic pineapple and coconut still juice 1 litre,No,,TRUE,sun exotic pineapple coconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41892,sun exotic pineapple coconut juice 1ltr,sun exotic pineapple coconut 1 ltr,No,https://tb-static.uber.com/prod/image-proc/processed_images/4a9a37b55eaf9582d8e2791181395bb5/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,sun exotic pineapple coconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41892,sun exotic pineapple coconut juice 1ltr,sun exotic pineapple coconut 1ltr cartoon,No,,TRUE,sun exotic pineapple coconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41892,sun exotic pineapple coconut juice 1ltr,sun exotics pineapple coconut 1 ltr 1.00,No,https://d1ralsognjng37.cloudfront.net/c79bd174-ac9a-4fc8-98f5-5a28707fc81c.jpeg,TRUE,sun exotic pineapple coconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41867,sun exotic pineapplecoconut juice 1ltr,sun exotic pineapplecoconut juice 1ltr,Yes,https://d1ralsognjng37.cloudfront.net/2781645a-db21-42a8-8640-92ee4e474d49.jpeg,TRUE,sun exotic pineapplecoconut juice 1ltr,Sun Exotic,pineapple coconut juice,1 L,0
41887,sun exotic tropical fruit1 ltr,sun exiotic tropical 1litr,Yes,https://d1ralsognjng37.cloudfront.net/0d357e6c-beeb-4f21-a254-8208df867039.jpeg,TRUE,sun exotic tropical fruit1 ltr,Sun Exotic,tropical fruit juice,1 L,0
41887,sun exotic tropical fruit1 ltr,sun exotic tropical 1 liter,Yes,,TRUE,sun exotic tropical fruit1 ltr,Sun Exotic,tropical fruit juice,1 L,0
41887,sun exotic tropical fruit1 ltr,sun exotic tropical 1 litre,Yes,https://d1ralsognjng37.cloudfront.net/a46390df-cdf3-4738-a243-59559e41581d.jpeg,TRUE,sun exotic tropical fruit1 ltr,Sun Exotic,tropical fruit juice,1 L,0
41887,sun exotic tropical fruit1 ltr,sun exotic tropical fruit 1 ltr cartoon,Yes,,TRUE,sun exotic tropical fruit1 ltr,Sun Exotic,tropical fruit juice,1 L,0
41887,sun exotic tropical fruit1 ltr,sun exotic tropical fruit juice 1ltr,Yes,https://d1ralsognjng37.cloudfront.net/93a5c366-8e4b-41f7-b55c-2e8289209213.jpeg,TRUE,sun exotic tropical fruit1 ltr,Sun Exotic,tropical fruit juice,1 L,0
41887,sun exotic tropical fruit1 ltr,sun exotic tropical fruit1 ltr,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/13bd35a927b60125be15eb23f2d02c20/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,sun exotic tropical fruit1 ltr,Sun Exotic,tropical fruit juice,1 L,0
41890,sun exotic tropical still juice 1 l,sun exotic tropical 1l,No,,TRUE,sun exotic tropical still juice 1 l,Sun Exotic,troplical still juice,1 L,0
41890,sun exotic tropical still juice 1 l,sun exotic tropical fruit 1 l,No,https://d1ralsognjng37.cloudfront.net/4d730677-2251-4a9c-adac-70af52fbe439.jpeg,TRUE,sun exotic tropical still juice 1 l,Sun Exotic,troplical still juice,1 L,0
41890,sun exotic tropical still juice 1 l,sun exotic tropical juice 1l,No,https://tb-static.uber.com/prod/image-proc/processed_images/4ce7a141d2848217b27dcfe8434d95e1/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,sun exotic tropical still juice 1 l,Sun Exotic,troplical still juice,1 L,0
41890,sun exotic tropical still juice 1 l,sun exotic tropical still juice  1 l,No,,TRUE,sun exotic tropical still juice 1 l,Sun Exotic,troplical still juice,1 L,0
41913,sunflower oil,coop pure sunflower oil,No,https://d1ralsognjng37.cloudfront.net/dcc553ca-d150-42d6-829d-a90eb8b0e248.jpeg,TRUE,sunflower oil,Co-op,sunflower oil,1 L,0
41913,sunflower oil,ktc pure sunflower oil,No,https://d1ralsognjng37.cloudfront.net/44c5b372-682d-4653-83f4-88e37228489a.jpeg,TRUE,sunflower oil,Co-op,sunflower oil,1 L,0
41913,sunflower oil,ktc sunflower oil,No,,TRUE,sunflower oil,Co-op,sunflower oil,1 L,0
41945,sunpride apple,sunpride apple,Yes,,TRUE,sunpride apple,Sunpride,apple juice,1 L,0
41946,sunpride apple juice 1 l,apple juice 1l,No,,TRUE,sunpride apple juice 1 l,Sunpride,apple juice,1 L,0
41946,sunpride apple juice 1 l,coop apple juice 1 l,No,,FALSE,Co-op apple juice 1 L,Co-op,Apple juice,1 L,0
41946,sunpride apple juice 1 l,coop apple juice 1l,No,,FALSE,Co-op apple juice 1 L,Co-op,Apple juice,1 L,0
41946,sunpride apple juice 1 l,coop pure apple juice 1l,No,https://d1ralsognjng37.cloudfront.net/1030e019-3338-4edc-870b-256717525a5b.jpeg,FALSE,Co-op pure apple juice 1 L,Co-op,Apple juice,1 L,0
41946,sunpride apple juice 1 l,justjuice apple 1l,No,,FALSE,Just Juice apple juice 1 L,Just Juice,Apple juice,1 L,0
41955,sunpride orange juice 1 l,prince orange juice 1l,No,,FALSE,Prince orange juice 1 L,Prince,Orange juice,1 L,0
41955,sunpride orange juice 1 l,sunpride mango juice 1l,No,,FALSE,Sunpride mango juice 1 L,Sunpride,Mango juice,1 L,0
41955,sunpride orange juice 1 l,sunpride orange juice 1l,No,,TRUE,sunpride orange juice 1 l,Sunpride,orange juice,1 L,0
41956,sunpride pineapple juice carton 1 l,prince pineapple juice 1 l,No,,TRUE,sunpride pineapple juice carton 1 l,Sunpride,pineapple juice,1 L,0
41956,sunpride pineapple juice carton 1 l,prince pineapple juice 1l,No,,FALSE,Prince pineapple juice 1 L,Prince,Pineapple juice,1 L,0
41960,sunpride tropical juice 1ltr,sunpride tropical juice 1ltr,Yes,https://d1ralsognjng37.cloudfront.net/09da75bd-f2ff-4208-a1c9-274cfd87e809.jpeg,TRUE,sunpride tropical juice 1ltr,Sunpride,tropilcal juice,1 L,0
41964,sunrise caribbean spiced bun,sunrise caribbean spiced bun,Yes,https://d1ralsognjng37.cloudfront.net/ad70d2df-2afa-430c-9c73-550b3dddd585.jpeg,TRUE,sunrise caribbean spiced bun,Sunrise Bakery,caribbean spiced bun,,0
41978,suntory toki japanese whisky 70cl,suntory toki japanese whisky 70cl,Yes,https://d1ralsognjng37.cloudfront.net/c0a374c0-189a-4d52-af60-ae46e65b984b.jpeg,TRUE,suntory toki japanese whisky 70cl,Toki,suntory japanese whisly,,0
42024,super malt class bottle 330ml,super malt bottle 330ml,Yes,,TRUE,super malt class bottle 330ml,Supermalt,non-alcoholic malt beer,330 ml,0
42024,super malt class bottle 330ml,super malt class bottle 330ml,Yes,https://d1ralsognjng37.cloudfront.net/325cf220-5cdc-4387-b72a-5f062d42797b.jpeg,TRUE,super malt class bottle 330ml,Supermalt,non-alcoholic malt beer,330 ml,0
42032,super noodle chicken 100g,super noodle chicken 100g,Yes,https://d1ralsognjng37.cloudfront.net/e529c183-0a56-48e1-b040-0fd9fd0706d9.jpeg,TRUE,super noodle chicken 100g,Super noodle,chicken flavour noodles,100 g,0
42048,supermalt 330ml,supermalt 330 ml,Yes,,TRUE,supermalt 330ml,Supermalt,non-alcoholic malt beer,330 ml,0
42048,supermalt 330ml,supermalt 330ml,Yes,https://d1ralsognjng37.cloudfront.net/e7340742-81fe-4f96-a147-5ef54c269ca7.jpeg,TRUE,supermalt 330ml,Supermalt,non-alcoholic malt beer,330 ml,0
42057,supermalt original glass bottle 330ml,supermalt original 330ml,No,,TRUE,supermalt original glass bottle 330ml,Supermalt,non-alcoholic malt beer,330 ml,0
42057,supermalt original glass bottle 330ml,supermalt original bottle 330ml,No,https://d1ralsognjng37.cloudfront.net/15a6a994-521d-46ce-b363-498d290291b4.jpeg,TRUE,supermalt original glass bottle 330ml,Supermalt,non-alcoholic malt beer,330 ml,0
42069,sure apa cotton fresh 250ml,sure apa cotton dry 150 ml,Yes,https://d1ralsognjng37.cloudfront.net/063cafea-1801-4a2f-98be-54a1a70a8442.jpeg,FALSE,Sure apa cotton dry 150 ml,Sure,Anti-perspirant cotton fresh,150 ml,0
42069,sure apa cotton fresh 250ml,sure apa cotton fresh 150ml,Yes,https://d1ralsognjng37.cloudfront.net/95997f8f-c267-4a26-ab42-b150c973a38c.jpeg,FALSE,Sure apa cotton fresh 150ml,Sure,Anti-perspirant cotton fresh,150 ml,0
42069,sure apa cotton fresh 250ml,sure apa cotton fresh 250 ml,Yes,https://d1ralsognjng37.cloudfront.net/89e03e48-955e-456f-bbae-b572d2fd45f8.jpeg,TRUE,sure apa cotton fresh 250ml,Sure,anti-perspirant cotton fresh,250 ml,0
42069,sure apa cotton fresh 250ml,sure apa cotton fresh 250ml,Yes,https://d1ralsognjng37.cloudfront.net/5a27c1bd-d047-4e77-a8f8-411247bf36b9.jpeg,TRUE,sure apa cotton fresh 250ml,Sure,anti-perspirant cotton fresh,250 ml,0
42253,swan slim filter tip,swan ext slim menthol tip,No,,FALSE,Swan extra slim menthol tip,Swan,Extra slim menthol tip,,0
42253,swan slim filter tip,swan extra silm filter menthol,No,,FALSE,Swan extra silm filter menthol,Swan,Extra silm filter menthol,,0
42253,swan slim filter tip,swan extra slim filter menthol,No,,FALSE,Swan extra slim filter menthol,Swan,Extra slim filter menthol,,0
42253,swan slim filter tip,swan minthol extra silm,No,,FALSE,Swan minthol extra silm,Swan,Minthol extra silm filter,,0
42253,swan slim filter tip,swan slimline filter,No,,TRUE,swan slim filter tip,Swan,Slim tilter tips,,0
42253,swan slim filter tip,swan ultra slim filt,No,,FALSE,Swan ultra slim filt,Swan,Ultra slim filter,,0
42253,swan slim filter tip,swan xtra slim filte,No,,FALSE,Swan xtra slim filte,Swan,Extra slim filter,,0
42262,swedish fish assorted softchewy candy 99g,swedish fish assorted softchewy candy 99g,Yes,https://d1ralsognjng37.cloudfront.net/459ba854-1391-425e-b44d-32541275f794.jpeg,TRUE,swedish fish assorted softchewy candy 99g,Swedish Fish,Soft chewy candy,99 g,0
42361,swizzels drumstick squashies original raspberry milk 131g,swizzels drumstick squashies original raspberry milk 131g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7f2a02049b7858d5a1b9e7ad24b7ba0c/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,swizzels drumstick squashies original raspberry milk 131g,Swizzels,Drumstick squashies original raspberry milk,131 g,0
42395,swizzels drumstick squashies sour cherry apple 131g,swizz squash drumstick sour cherry apple 131g,No,https://tb-static.uber.com/prod/image-proc/processed_images/6a025ce009e602b64d971f054f8b40c0/4218ca1d09174218364162cd0b1a8cc1.jpeg,TRUE,swizzels drumstick squashies sour cherry apple 131g,Swizzels,Drumstick squashies sour cherry apple,131 g,0
42395,swizzels drumstick squashies sour cherry apple 131g,swizzels matlow squashies sour cherry apple 1.31g,No,https://tb-static.uber.com/prod/image-proc/processed_images/3c47c5e41947271cb5e3ad60f7b261ec/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,Swizzels matlow squashies sour cherry apple 1.31 g,Swizzels,Matlow squashies sour cherry apple,1.3 g,0
42381,swizzels matlow loadsa chew 150 g,swizzels matlow loadsa chew 135g,No,https://tb-static.uber.com/prod/image-proc/processed_images/b22df8d06decf35a5c9d7b9434311eb1/b4facf495c22df52f3ca635379ebe613.jpeg,FALSE,Swizzels matlow loadsa chew 135 g,Swizzels,Matlow loadsa chew,135 g,0
42387,swizzels matlow refresher bag 150g,swizzels matlow refresher bag 150g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/a00e013ac2afe42cb08d7bcaab0c8d76/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,swizzels matlow refresher bag 150g,Swizzels,matlow refresher bag,150 g,0
42409,swizzels matlow refresher choos 135 g,swizzels matlow refreshing choos 135g,No,https://tb-static.uber.com/prod/image-proc/processed_images/9aa3ee7ff784f204a33cee3f2934054f/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,swizzels matlow refresher choos 135 g,Swizzels,matlow refresher choos,150 g,0
42409,swizzels matlow refresher choos 135 g,swizzels refresher choos 135g,No,https://tb-static.uber.com/prod/image-proc/processed_images/85d892ed215558412c493cf029585a60/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,swizzels matlow refresher choos 135 g,Swizzels,matlow refresher choos,150 g,0
42394,swizzels matlow squashies rhubarb custard 131g,swizzels matlow squashies rhubarb custard 131g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/e7eb48916747e0733e88bcbedb939315/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,swizzels matlow squashies rhubarb custard 131g,Swizzels,matlow squashies rhubarb custard,131 g,0
42468,tago wafer roll with coconut flavour cream 260 g,tago wafer roll with cocoa 260g,No,,FALSE,Tago wafer roll with cocoa 260 g,Tago,wafer roll with cocoa,260 g,0
42468,tago wafer roll with coconut flavour cream 260 g,tago wafer roll with coconut flavour 260g,No,https://d1ralsognjng37.cloudfront.net/35f06d3c-8696-4578-bb42-baf5de5eb469.jpeg,TRUE,tago wafer roll with coconut flavour cream 260 g,Tago,wafer roll with coconut flavour cream,260 g,0
42470,tago wafer roll with vanilla cream 260 g,tago wafer roll with vanilla flavour cream 260g,No,https://d1ralsognjng37.cloudfront.net/698a77f2-359c-4519-978e-2cbf1678f222.jpeg,TRUE,tago wafer roll with vanilla cream 260 g,Tago,wafer roll with vanilla cream,260 g,0
42501,takis fuego,takis feugo,No,,TRUE,takis fuego,Takis,hot chili pepper and lime crisps,,0
42505,takis fuego chillilime 180g,takis fuego chillilime 180g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/b05b9c9064cb1af84909797e47e0ba9e/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,takis fuego chillilime 180g,Takis,hot chili pepper and lime crisps,180 g,0
42506,takis fuego chillilime 55g,takis fuego chillilime 55g,Yes,https://d1ralsognjng37.cloudfront.net/4ef12cf3-0921-442a-ac89-b9f12c0b922a.jpeg,TRUE,takis fuego chillilime 55g,Takis,hot chili pepper and lime crisps,55 g,0
42559,tampax super card applictr 20 pk,tampax super card applictr 20 pack,Yes,https://d1ralsognjng37.cloudfront.net/acfce03e-2c9c-4726-a4b0-936cce791bfb.jpeg,TRUE,tampax super card applictr 20 pk,Tampax,tampons with cardboard applicator,20 units,0
42559,tampax super card applictr 20 pk,tampax super card applictr 20 pk,Yes,https://d1ralsognjng37.cloudfront.net/97deb1e9-86a6-4544-bffb-3e89eddd0d93.jpeg,TRUE,tampax super card applictr 20 pk,Tampax,tampons with cardboard applicator,20 units,0
42589,tango blue raspberry chewies 30g,chewits blue raspberry 30gg,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/c2ec4630af7524d584f0ffdfe0a552cc/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,tango blue raspberry chewies 30g,Tango,blue raspberry chewies,30 g,0
42589,tango blue raspberry chewies 30g,tango blue raspberry chewies 30g,Yes,https://d1ralsognjng37.cloudfront.net/f87727c0-e314-4077-a112-c479a6e4a68b.jpeg,TRUE,tango blue raspberry chewies 30g,Tango,blue raspberry chewies,30 g,0
42590,tango chewbies apple 30g,tango apple chewbies 30g,Yes,https://d1ralsognjng37.cloudfront.net/14e73d71-539f-4de2-8f9c-d3a1d81b3007.jpeg,TRUE,tango chewbies apple 30g,Tango,apple chewies,30 g,0
42590,tango chewbies apple 30g,tango chewbies apple 30g,Yes,,TRUE,tango chewbies apple 30g,Tango,apple chewies,30 g,0
42682,tango dark berry sugar free bottle 500 ml,tango sugar free dark berry 500ml,No,https://d1ralsognjng37.cloudfront.net/4aab8f2c-584c-4eb6-b7c6-42d2b777a74e.jpeg,TRUE,tango dark berry sugar free bottle 500 ml,Tango,dark berry sugar free drink,500 ml,0
42791,tate & lyle fairtrade granulated sugar 1 kg,tate and lyle caster sugar 1 kg,No,https://d1ralsognjng37.cloudfront.net/3255cd51-2018-4d30-b29b-52fe8b14d3c2.jpeg,FALSE,Tate and lyle caster sugar 1 kg,Tate & Lyle,Caster sugar,1 kg,0
42791,tate & lyle fairtrade granulated sugar 1 kg,tate and lyle granulated cane sugar 1 kg,No,https://d1ralsognjng37.cloudfront.net/b7543fdf-de88-4423-95ce-19d59d4b2139.jpeg,TRUE,tate & lyle fairtrade granulated sugar 1 kg,Tate & Lyle,granulated sugar,1 kg,0
42791,tate & lyle fairtrade granulated sugar 1 kg,tate and lyle granulated sugar 1 kg,No,,TRUE,tate & lyle fairtrade granulated sugar 1 kg,Tate & Lyle,granulated sugar,1 kg,0
42791,tate & lyle fairtrade granulated sugar 1 kg,tate lyle caster sugar 1kg,No,https://d1ralsognjng37.cloudfront.net/e4cf2eab-6c14-4293-a6b4-2a17596878c5.jpeg,TRUE,tate & lyle fairtrade granulated sugar 1 kg,Tate & Lyle,granulated sugar,1 kg,0
42899,tennents lager 12x440 ml,tennents lager 12x440 ml,Yes,https://d1ralsognjng37.cloudfront.net/12c51733-1595-4113-92b3-15ae7bbb6032.jpeg,TRUE,tennents lager 12x440 ml,Tennet's,lager beer,12 x 440 ml,0
42903,tennets super 4 pack 500ml,tennets super 4 pack 500ml,Yes,,TRUE,tennets super 4 pack 500ml,Tennet's,lager beer,4 x 500 ml,0
43079,thatcher cloudy lemon 4pk 4 x 440ml,thatcher cloudy lemon 4pk 4 x 440ml,Yes,,TRUE,thatcher cloudy lemon 4pk 4 x 440ml,Thatchers,cloudy lemon cider,4 x 440 ml,0
43087,thatcher gold 440ml 10 pack,thatcher gold 10x440ml pack,No,,TRUE,thatcher gold 440ml 10 pack,Thatchers,gold cider,10 x 440 ml,0
43087,thatcher gold 440ml 10 pack,thatcher gold 440ml x 10pk,No,https://tb-static.uber.com/prod/image-proc/processed_images/5f40aa3a8c952e75a10466b30acd3f6b/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,thatcher gold 440ml 10 pack,Thatchers,gold cider,10 x 440 ml,0
43094,thatcher gold cider 4x500 ml,thatcher gold 4x500 ml,Yes,https://d1ralsognjng37.cloudfront.net/042bb5d2-9df3-47a6-b414-6864a47c312a.png,TRUE,thatcher gold cider 4x500 ml,Thatchers,gold cider,4 x 500 ml,0
43094,thatcher gold cider 4x500 ml,thatcher gold cider 4x500 ml,Yes,,TRUE,thatcher gold cider 4x500 ml,Thatchers,gold cider,4 x 500 ml,0
43106,thatcher somerset haze 4pk 4 x 440ml,thatcher somerset haze 4pk 4 x 440ml,Yes,,TRUE,thatcher somerset haze 4pk 4 x 440ml,Thatchers,haze somerset cider,4 x 500 ml,0
43203,the deli pan sliced rustic 450g,the deli pan rustic sliced bread 450g,Yes,https://d1ralsognjng37.cloudfront.net/65a6e2df-781e-4b9f-b42c-021714a67cd2.jpeg,TRUE,the deli pan sliced rustic 450g,The Deli,pan sliced rustic,450 g,0
43203,the deli pan sliced rustic 450g,the deli pan sliced rustic 450g,Yes,https://d1ralsognjng37.cloudfront.net/9eaf6f6f-2a15-424a-8e51-3c82261151a7.jpeg,TRUE,the deli pan sliced rustic 450g,The Deli,pan sliced rustic,450 g,0
43255,the ice co. party ice 2.27 kg,ice comp party ice cube 2.27 kg,No,,TRUE,the ice co. party ice 2.27 kg,The Ice Co.,party ice,2.27 kg,0
43255,the ice co. party ice 2.27 kg,the ice co. ice cube 2kg,No,https://d1ralsognjng37.cloudfront.net/e82c6580-abb9-4bb7-b67b-752f37d9bd00.jpeg,TRUE,the ice co. party ice 2.27 kg,The Ice Co.,party ice,2.27 kg,0
43300,the pop shoppe pineapple glass bottle 355ml,the pop shoppe orange glass bottle 355ml,Yes,https://d1ralsognjng37.cloudfront.net/ed75b209-85c3-45b9-93f1-46725616518e.jpeg,FALSE,The Pop Shoppe orange 355 ml,The Pop Shoppe,Orange drink,355 ml,0
43300,the pop shoppe pineapple glass bottle 355ml,the pop shoppe pineapple glass bottle 355ml,Yes,https://d1ralsognjng37.cloudfront.net/b4fee3fd-de0e-437d-9794-12645df97f55.jpeg,TRUE,the pop shoppe pineapple glass bottle 355ml,The Pop Shoppe,pinneaple soda,355 ml,0
43380,thornton fudge bag 120g,thornton fudge bag 120g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/49bd5a0ac92cdd8535beaeb334b3f257/b4facf495c22df52f3ca635379ebe613.jpeg,TRUE,thornton fudge bag 120g,Thorntons,vanilla fudge,120 g,0
43523,tl demerara sugar 500g brown,tl demerara sugar 500g brown,Yes,,TRUE,tl demerara sugar 500g brown,Tate & Lyle,demerara suga,500 g,0
43544,toblerone milk chocolate with honeyalmond nougat 100g,toblerone milk chocolate with honeyalmond nougat 100g,Yes,https://d1ralsognjng37.cloudfront.net/b16dcbe2-5bb0-4665-b31c-5ae0574f53f0.jpeg,TRUE,toblerone milk chocolate with honeyalmond nougat 100g,Toblerone,milk chocolate with honeyalmond nougat,100 g,0
43545,toblerone milk35g,toblerone milk35g,Yes,https://d1ralsognjng37.cloudfront.net/6b19d8fb-b61b-4766-ab4f-61b1537deecf.jpeg,TRUE,toblerone milk35g,Toblerone,milk chocolate,35 g,0
43562,toffifee,toffifee,Yes,https://d1ralsognjng37.cloudfront.net/d8c4df7d-5b65-44ce-a2cd-b81db690bb0f.jpeg,TRUE,toffifee,Toffifee,caramel candies,,0
43590,tomato 500g,tomato 500g,Yes,https://tb-static.uber.com/prod/image-proc/processed_images/7c8d47a9048cdc5d524c95f82094f4ac/859baff1d76042a45e319d1de80aec7a.jpeg,TRUE,tomato 500g,,Tomato,500 g,0
43596,tomato chopped 400 g,chopped tomato 240 g,No,,FALSE,Chopped tomato 240 g,,Chopped tomato,240 g,0
43596,tomato chopped 400 g,chopped tomato tin 400gm,No,,TRUE,tomato chopped 400 g,,chopped tomato,400 g,0
43596,tomato chopped 400 g,co op italian chopped tomato 400g,No,https://tb-static.uber.com/prod/image-proc/processed_images/0f95dcb1ebbb98ea37e8a6e8059e0a09/859baff1d76042a45e319d1de80aec7a.jpeg,FALSE,Co-op italian chopped tomato 400 g,Co-op,Italian chopped tomato,400 g,0
43596,tomato chopped 400 g,coop chopped tomatoes400g,No,https://d1ralsognjng37.cloudfront.net/3fc4b678-9b47-4cd0-b759-f0aee38d792d.jpeg,TRUE,tomato chopped 400 g,Co-op,Italian chopped tomatoes,400 g,0
43596,tomato chopped 400 g,coop italian chopped tomato 400g tin,No,https://tb-static.uber.com/prod/image-proc/processed_images/fd01ce7f09cc949a0009fea3626a59d4/5954bcb006b10dbfd0bc160f6370faf3.jpeg,TRUE,tomato chopped 400 g,Co-op,Italian chopped tomatoes,400 g,0
43596,tomato chopped 400 g,coop italian chopped tomatoes400g,No,https://d1ralsognjng37.cloudfront.net/159fba49-8946-4620-b4a7-db0556e4c686.jpeg,TRUE,tomato chopped 400 g,Co-op,italian chopped tomatoes,400 g,0
43596,tomato chopped 400 g,ktc chopped tomato 400g,No,,TRUE,tomato chopped 400 g,KTC,chopped tomatoes,400 g,0
43596,tomato chopped 400 g,napolina chopped tomato 400 g,No,,TRUE,tomato chopped 400 g,Napolina,chopped tomatoes,400 g,0
