group_id,leader,member,modify_leader,image_url,label,canonical leader ,brand,name,package ,Promotion
2294,haga clic para ver la instrucciones,haga clic para ver la instrucciones,Yes,,True ,haga clic para ver la instrucciones,,,,0
2295,half n half diet snapple 473 ml 3183,half n half diet snapple 473 ml 3183,Yes,,True ,diet snapple té half n half 473 ml,Diet snapple,Té half n half ,Botella 473 ml,0
2323,heinz salsa ketchup 567g,heinz salsa ketchup 567g,Yes,,True ,heinz salsa ketchup 567 g,Heinz,Salsa ketchup,Botella 567 g,0
2369,hershey nugget chocolate con leche 289 g 10 % desc,hershey nugget chocolate con leche 289 g 10 % desc,Yes,,True ,hershey's nugget chocolate con leche 289 g,Hershey's,Nugget chocolate con leche ,Bolsa 289 g,1
2374,hidratante gatorade meln bot 600 ml,hidratante gatorade meln bot 600 ml,Yes,,True ,gatorade bebida hidratante melón 600 ml,Gatorade,Bebida hidratante melón,Botella 600 ml,0
2375,hidratante naranja gatorade 1 l 3845,hidratante naranja gatorade 1 l 3845,Yes,,True ,gatorade bebida hidratante naranja 1 L,Gatorade,Bebida hidratante naranja,Botella 1 L,0
2376,hidratante ponche de frutas gatorade 1 l 3821,hidratante ponche de frutas gatorade 1 l 3821,Yes,,True ,gatorade bebida hidratante ponche de frutas 1 L,Gatorade,Bebida hidratante ponche de frutas ,Botella 1 L,0
2380,hollandia cerveza 330 ml 6 pack 18 % desc,hollandia cerveza 330 ml 6 pack 18 % desc,Yes,,True ,hollandia cerveza 6 unids x 330 ml c/u,Hollandia,Cerveza,6 unids x 330 ml c/u,1
2381,hollandia cerveza 330ml 6 pack 18 % desc,hollandia cerveza 330ml 6 pack 18 % desc,Yes,,True ,hollandia cerveza 6 unids x 330 ml c/u,Hollandia,Cerveza,6 unids x 330 ml c/u,1
2392,huevos 10 ud plu 15221 o 15224,huevos 10 ud plu 15221 o 15224,Yes,,True ,huevos 10 unids,,Huevos,10 unids,0
2393,huevos 10 uds,huevos 10 uds,Yes,,True ,huevos 10 unids,,Huevos,10 unids,0
2397,huggies n.c. paal g3 19 uds 15 % desc,huggies n.c. paal g3 19 uds 15 % desc,Yes,,True ,huggies pañales nature care g3 19 unids,Huggies,Pañales nature care G3,19 unids,1
2398,huggies n.c. paal m2 22 uds 15 % desc,huggies n.c. paal m2 22 uds 15 % desc,Yes,,True ,huggies pañales nature care m2 22 unids,Huggies,Pañales nature care M2,22 unids,1
2399,huggies n.c. paal xg4 16 uds 15 % desc,huggies n.c. paal xg4 16 uds 15 % desc,Yes,,True ,huggies pañales nature care xg4 16 unids,Huggies,Pañales nature care XG4 ,16 unids,1
2407,huggies pañal recién nacido 20 unids,20 % desc 1 huggies paal recien nacido 20 uds,No,,True ,huggies pañal recién nacido 20 unids,Huggies,Pañales recién nacido,20 unids,1
2407,huggies pañal recién nacido 20 unids,huggies paal recien nacido 20 uds 14 % desc,No,,True ,huggies pañal recién nacido 20 unids,Huggies,Pañales recién nacido,20 unids,1
2407,huggies pañal recién nacido 20 unids,huggies paal recien nacido 20 uds 15 % desc,No,,True ,huggies pañal recién nacido 20 unids,Huggies,Pañales recién nacido,20 unids,1
2414,hummus tradicional 250 g 8970,hummus tradicional 250 g 8970,Yes,,True ,hummus tradicional 250 g,,Hummus tradicional,250 g,0
2422,i2go cargador de carro 1 unid,i2go cargador doble paa carro 0197,No,,True ,i2go cargador de carro 1 unid,i2go,Cargador de carro,1 unid,0
2425,iced tea lemonade arizona 680 ml 9302,iced tea lemonade arizona 680 ml 9302,Yes,,True ,arizona iced tea lemonade 680 ml,Arizona,Iced tea lemonade ,Lata 680 ml,0
2449,j y b whiskey 750 ml evervess ginger ale 2 l plu 17106,j y b whiskey 750 ml evervess ginger ale 2 l plu 17106,Yes,,True ,pack j&b whisky 750 ml + evervess ginger ale 2 L,J&B,Pack whisky + Evervess ginger ale,Botella 750 ml + 2 L,0
2454,jabn avena familiar protex 110 g 2346,jabn avena familiar protex 110 g 2346,Yes,,True ,protex jabón avena familiar 110 g,Protex,Jabón avena familiar ,Barra 110 g,0
2455,jabn fresh familiar protex 110 g 2247,jabn fresh familiar protex 110 g 2247,Yes,,True ,protex jabón fresh familiar 110 g,Protex,Jabón fresh familiar,Barra 110 g,0
2456,jabn lquido antibacterial germx 250 ml 7143,jabn lquido antibacterial germx 250 ml 7143,Yes,,True ,germ-x jabón líquido antibacterial 250 ml,Germ-x,Jabón líquido antibacterial ,Botella 250 ml,0
2457,jabn lquido sbilda bactex 221 ml 4529,jabn lquido sbilda bactex 221 ml 4529,Yes,,True ,bactex jabón líquido sábila 221 ml,Bactex,Jabón líquido sábila,Botella 221 ml,0
2458,jabn palmolive tono perfecto 100 g 5549,jabn palmolive tono perfecto 100 g 5549,Yes,,True ,palmolive jabón tono perfecto 100 g,Palmolive,Jabón tono perfecto,Barra 100 g,0
2485,jarana tequila autentico 750 ml mrmrs mix margarita 1 l 5 limones mesinos f4 16719,jarana tequila autentico 750 ml mrmrs mix margarita 1 l 5 limones mesinos f4 16719,Yes,,True ,pack jarana tequila 750 ml + mr&mrs mix margarita 1 L + 5 limones mesinos,Jarana,Pack tequila + mr&mrs mix margarita + limones mesinos,Botella 750 ml + 1 L + 5 unids,0
2490,johnnie walker icon red 750 ml 6085,johnnie walker icon red 750 ml 6085,Yes,,True ,johnnie walker whisky red label icon 750 ml,Johnnie Walker,Whisky red label icon,Botella 750 ml,0
2491,johnnie walker rojo 375 ml hielo 3.5 kg plu 17448,johnnie walker rojo 375 ml hielo 3.5 kg plu 17448,Yes,,True ,pack johnnie walker whisky red label 375 ml + hielo 3.5 kg,Johnnie Walker,Pack whisky red label + hielo,Botella 375 ml + bolsa 3.5 kg,0
2501,jomar cilindro orejitas dulces temporada 0581,jomar cilindro orejitas dulces temporada 0581,Yes,,True ,jomar orejitas dulces,Jomar,Orejitas dulces,,0
2502,jomar cilindro palitos de queso 40 uds 0772,jomar cilindro palitos de queso 40 uds 0772,Yes,,True ,jomar palitos de queso 40 unids,Jomar,Palitos de queso,40 unids,0
2517,kellogg choco krispis 290g cj,kellogg choco krispis 290g cj,Yes,,True ,kellogg's cereal choco krispis 290 g,Kellogg's,Cereal Choco Krispis,Caja 290 g,0
2520,kellogg komplete miel 425g,kellogg komplete miel 425g,Yes,,True ,kellogg's cereal komplete miel 425 g,Kellogg's,Cereal komplete miel,Caja 425 g,0
2521,kellogg special k equilibrio 400g,kellogg special k equilibrio 400g,Yes,,True ,kellogg's cereal special k equilibrio 400 g,Kellogg's,Cereal special K equilibrio,Caja 400 g,0
2522,kellogg zucaritas 260g cj,kellogg zucaritas 260g cj,Yes,,True ,kellogg's cereal zucaritas 260 g,Kellogg's,Cereal Zucaritas,Caja 260 g,0
2525,kern salsa hong hierbas 425 dypkerns salsa tomate albahaca 425 g f4 16781,kern salsa hong hierbas 425 dypkerns salsa tomate albahaca 425 g f4 16781,Yes,,True ,pack kern's salsa hong hierbas 425 g + salsa tomate albahaca 425 g,Kern's,Pack salsa hong hierbas + salsa tomate albahaca,2 unids x 425 g c/u,0
2528,kern salsa tomate 400 g hellman mayonesa light 200 g f4 17100,kern salsa tomate 400 g hellman mayonesa light 200 g f4 17100,Yes,,True ,pack kern's salsa tomate 400 g + hellmann's mayonesa light 200 g,Kern's,Pack salsa tomate + Hellmann's mayonesa light,Frasco 400 g + 200 g,0
3092,kettle popcorners corn 142 g,popcorners kettle 142 g 15 % desc,No,,True ,kettle popcorners corn 142 g,Popcorners,Kettle corn,Bolsa 142 g,0
2542,kiss caramelo caja 110 g 6 uds 10 % desc,kiss caramelo caja 110 g 6 uds 10 % desc,Yes,,True ,kisses chocolate caramelo 110 g,Kisses,Chocolate caramelo,Caja 110 g,1
2543,kiss caramelo caja 110 g 6 uds 10 % desc golosinas confiteschocola,kiss caramelo caja 110 g 6 uds 10 % desc golosinas confiteschocola,Yes,,True ,kisses chocolate caramelo 110 g,Kisses,Chocolate caramelo,Caja 110 g,1
2555,kotex nocturna con ala 12 uds bol 15 % desc,kotex nocturna con ala 12 uds 14 % desc,Yes,,True ,kotex toallas sanitarias nocturna con alas 12 unids,Kotex,Toallas sanitarias nocturna con alas,12 unids,1
2555,kotex nocturna con ala 12 uds bol 15 % desc,kotex nocturna con ala 12 uds bol 15 % desc,Yes,,True ,kotex toallas sanitarias nocturna con alas 12 unids,Kotex,Toallas sanitarias nocturna con alas,12 unids,1
2556,kotex nocturna con ala 12 uds bol 15 % desc cuidado personal error,kotex nocturna con ala 12 uds bol 15 % desc cuidado personal error,Yes,,True ,kotex toallas sanitarias nocturna con alas 12 unids,Kotex,Toallas sanitarias nocturna con alas,12 unids,1
2557,kotex protector cuidado puro y natural 50 uds 15 % desc,kotex protector cuidado puro y natural 50 uds 15 % desc,Yes,,True ,kotex protectores diarios cuidado puro y natural 50 unids,Kotex,Protectores diarios cuidado puro y natural,50 unids,1
2561,kotex protectores largos	50 unids,kotex protectores largo 50 u,No,,True ,kotex protectores largos        50 unids,Kotex,Protectores largos,50 unids,0
2561,kotex protectores largos	50 unids,kotex protectores largo 50 uds 12 % desc,No,,True ,kotex protectores largos	50 unids,Kotex,Protectores largos,50 unids,1
2561,kotex protectores largos	50 unids,kotex protectores largo 50 uds 14 % desc,No,,True ,kotex protectores largos	50 unids,Kotex,Protectores largos,50 unids,1
2562,kotex sport tampones super 8 uds 14 % desc,kotex sport tampones super 8 uds 14 % desc,Yes,,True ,kotex tampones sport super 8 unids,Kotex,Tampones sport super,8 unids,1
2564,kotex toalla sport uf 10 uds 14 % desc,kotex toalla sport uf 10 uds 14 % desc,Yes,,True ,kotex toallas sanitarias sport 10 unids,Kotex,Toallas sanitarias sport ,10 unids,1
2574,kotex total nocturna ultra fina 15 uds 14 % desc f10,kotex total nocturna ultra fina 15 uds 14 % desc f10,Yes,,True ,kotex toallas sanitarias total nocturna ultra fina 15 unids,Kotex,Toallas sanitarias total nocturna ultra fina,15 unids,1
2577,la croix agua gasificada sabor limón lata 355 ml,la croix agua gasificada lima 355 ml 22 % desc,No,,True ,la croix agua gasificada sabor limón lata 355 ml,La Croix,Agua gasificada sabor limón,Lata 355 ml,1
2577,la croix agua gasificada sabor limón lata 355 ml,la croix agua gasificada limn 355 ml 22 % desc,No,,True ,la croix agua gasificada sabor limón lata 355 ml,La Croix,Agua gasificada sabor limón,Lata 355 ml,1
2577,la croix agua gasificada sabor limón lata 355 ml,la croix agua gasificada naranja 355 ml 22 % desc,No,,True ,la croix agua gasificada sabor limón lata 355 ml,La Croix,Agua gasificada sabor limón,Lata 355 ml,1
2611,la granja bistec cerdo 480 g 6011 35 % desc,la granja bistec cerdo 480 g 6011,Yes,,True ,la granja bistec de cerdo 480 g,La granja,Bistec de cerdo ,Empaque 480 g,1
2611,la granja bistec cerdo 480 g 6011 35 % desc,la granja bistec cerdo 480 g 6011 35 % desc,Yes,,True ,la granja bistec de cerdo 480 g,La granja,Bistec de cerdo ,Empaque 480 g,1
2612,la granja bistec de re 480 g 5847 35 % desc,la granja bistec criollo de re 480 g 5823,Yes,,True ,la granja bistec de res 480 g,La granja,Bistec de res,Empaque 480 g,1
2612,la granja bistec de re 480 g 5847 35 % desc,la granja bistec criollo de re 480 g 5823 35 % desc,Yes,,True ,la granja bistec de res 480 g,La granja,Bistec de res,Empaque 480 g,1
2612,la granja bistec de re 480 g 5847 35 % desc,la granja bistec de re 480 g 5847,Yes,,True ,la granja bistec de res 480 g,La granja,Bistec de res,Empaque 480 g,1
2612,la granja bistec de re 480 g 5847 35 % desc,la granja bistec de re 480 g 5847 35 % desc,Yes,,True ,la granja bistec de res 480 g,La granja,Bistec de res,Empaque 480 g,1
2613,la granja carne molida especial de re 375 g 5922 35 % desc,la granja carne molida especial de re 375 g 5922,Yes,,True ,la granja carne molida especial de res 375 g,La granja,Carne molida especial de res,Empaque 375 g,1
2613,la granja carne molida especial de re 375 g 5922 35 % desc,la granja carne molida especial de re 375 g 5922 35 % desc,Yes,,True ,la granja carne molida especial de res 375 g,La granja,Carne molida especial de res,Empaque 375 g,1
2614,la granja carne molida premium re 375 g 5946 35 % desc,la granja carne molida premium re 375 g 5946,Yes,,True ,la granja carne molida premium de res 375 g,La granja,Carne molida premium de res,Empaque 375 g,1
2614,la granja carne molida premium re 375 g 5946 35 % desc,la granja carne molida premium re 375 g 5946 35 % desc,Yes,,True ,la granja carne molida premium de res 375 g,La granja,Carne molida premium de res,Empaque 375 g,1
2615,la granja fajitas re 450 g 5861 35 % desc,la granja fajitas re 450 g 5861,Yes,,True ,la granja fajitas de res 450 g,La granja,Fajitas de res ,Empaque 450 g,1
2615,la granja fajitas re 450 g 5861 35 % desc,la granja fajitas re 450 g 5861 35 % desc,Yes,,True ,la granja fajitas de res 450 g,La granja,Fajitas de res ,Empaque 450 g,1
2627,lay dorito nach cheese 198 g 50 % desc,lay dorito nach cheese 198 g 40 % desc,Yes,,True ,doritos nacho cheese 198 g,Doritos,Nacho cheese,Bolsa 198 g,1
2627,lay dorito nach cheese 198 g 50 % desc,lay dorito nach cheese 198 g 50 % desc,Yes,,True ,doritos nacho cheese 198 g,Doritos,Nacho cheese,Bolsa 198 g,1
2628,lay fiesta snax 105 g 50 % desc,lay fiesta snax 105 g 50 % desc,Yes,,True ,lays papas fiesta snax 105 g,Lays,Papas fiesta snax,Bolsa 105 g,1
2643,leche evaporada ideal 315 g 9225,leche evaporada ideal 315 g 9225,Yes,,True ,nestle leche evaporada ideal 315 g,Nestlé,Leche evaporada Ideal,Lata 315 g,0
2646,lemon tea diet snapple 473 ml 3206,lemon tea diet snapple 473 ml 3206,Yes,,True ,diet snapple té de limón 473 ml,Diet snapple,Té de limón,Botella 473 ml,0
2652,lindtt lindor milk 200 g 10 % desc,lindtt lindor milk 200 g 10 % desc,Yes,,True ,lindt chocolate con leche lindor 200 g,Lindt,Chocolate con leche Lindor,Caja 200 g,1
2653,lindtt lindor milk 200 g 10 % desc golosinas confiteschocola error,lindtt lindor milk 200 g 10 % desc golosinas confiteschocola error,Yes,,True ,lindt chocolate con leche lindor 200 g,Lindt,Chocolate con leche Lindor,Caja 200 g,1
2674,lysol desinfectante en spray 354 ml 10 % desc,lysol desinfectante en spray 354 ml 10 % desc,Yes,,True ,lysol desinfectante 354 ml,Lysol,Desinfectante,Atomizador 354 ml,1
2675,lysol desinfectante limn 800 ml,lysol desinfectante limn 800 ml,Yes,,True ,lysol desinfectante limón 800 ml,Lysol,Desinfectante limón ,Doypack 800 ml,0
2691,magnolia brownie caja 2 uds 0321,magnolia brownie caja 2 uds 0321,Yes,,True ,magnolia brownie 2 unids,Magnolia,Brownie,2 unids,0
2692,magnolia caja galletas 120 g 0147,magnolia caja galletas 120 g 0147,Yes,,True ,magnolia galletas 120 g,Magnolia,Galletas,Caja 120 g,0
2717,mar sol sangra tinta 750 ml canasta pequea f4 16952,mar sol sangra tinta 750 ml canasta pequea f4 16952,Yes,,True ,mar & sol sangría 750 ml,Mar & sol,Sangría,Botella 750 ml,0
2718,mar y sol sangra tinta 750 ml 20 % desc f10,mar y sol sangra tinta 750 ml 10 % desc,Yes,,True ,mar & sol sangría 750 ml,Mar & sol,Sangría,Botella 750 ml,1
2718,mar y sol sangra tinta 750 ml 20 % desc f10,mar y sol sangra tinta 750 ml 10 % desc vino error,Yes,,True ,mar & sol sangría 750 ml,Mar & sol,Sangría,Botella 750 ml,1
2718,mar y sol sangra tinta 750 ml 20 % desc f10,mar y sol sangra tinta 750 ml 20 % desc,Yes,,True ,mar & sol sangría 750 ml,Mar & sol,Sangría,Botella 750 ml,1
2718,mar y sol sangra tinta 750 ml 20 % desc f10,mar y sol sangra tinta 750 ml 20 % desc f10,Yes,,True ,mar & sol sangría 750 ml,Mar & sol,Sangría,Botella 750 ml,1
2722,mascarilla lavable adulto alto riesgo 0331,mascarilla lavable adulto alto riesgo 0331,Yes,,True ,mascarilla lavable adulto alto riesgo,,Mascarilla lavable adulto alto riesgo,1 unid,0
2723,mascarilla lavable adulto azul 5824,mascarilla lavable adulto azul 5824,Yes,,True ,mascarilla lavable adulto azul,,Mascarilla lavable adulto azul,1 unid,0
2724,mascarilla lavable adulto blanco 5821,mascarilla lavable adulto blanco 5821,Yes,,True ,mascarilla lavable adulto blanco ,,Mascarilla lavable adulto blanco ,1 unid,0
2725,mascarilla lavable adulto caf 5894,mascarilla lavable adulto caf 5894,Yes,,True ,mascarilla lavable adulto café,,Mascarilla lavable adulto café,1 unid,0
2726,mascarilla lavable adulto fucsia 5895,mascarilla lavable adulto fucsia 5895,Yes,,True ,mascarilla lavable adulto fucsia,,Mascarilla lavable adulto fucsia,1 unid,0
2727,mascarilla lavable adulto gris 5823,mascarilla lavable adulto gris 5823,Yes,,True ,mascarilla lavable adulto gris,,Mascarilla lavable adulto gris,1 unid,0
2728,mascarilla lavable adulto menta 5825,mascarilla lavable adulto menta 5825,Yes,,True ,mascarilla lavable adulto menta,,Mascarilla lavable adulto menta,1 unid,0
2729,mascarilla lavable adulto negro 5822,mascarilla lavable adulto negro 5822,Yes,,True ,mascarilla lavable adulto negro,,Mascarilla lavable adulto negro,1 unid,0
2730,mascarilla lavable adulto rojo 5893,mascarilla lavable adulto rojo 5893,Yes,,True ,mascarilla lavable adulto rojo,,Mascarilla lavable adulto rojo,1 unid,0
2731,mascarilla lavable nio negro 5826,mascarilla lavable nio negro 5826,Yes,,True ,mascarilla lavable nio negro ,,Mascarilla lavable nio negro ,1 unid,0
2735,maxi malta lata,maxi malta lata,Yes,,True ,maxi bebida energética malta 350 ml,Maxi,Bebida energética malta ,Lata 350 ml,0
2756,miller cerveza lite botella 355 ml 15 % desc,miller cerveza lite botella 355 ml 15 % desc,Yes,,True ,miller cerveza lite 355 ml,Miller,Cerveza lite,Lata 355 ml,1
2760,mini bag nut selection ritter 20 % desc golosinas confiteschocola error,mini bag nut selection ritter 20 % desc golosinas confiteschocola error,Yes,,True ,ritter chocolate nut selection,Ritter,Chocolate nut selection,,1
2764,mix de snack am g 40 % desc,mix de snack am g 40 % desc,Yes,,True ,mix de snack,,Mix de snack,,1
2765,mix de snack am g 50 % desc,mix de snack am g 50 % desc,Yes,,True ,mix de snack,,Mix de snack,,1
2768,mm chocolate plain bolsa 150 g 10 % desc,mm chocolate man bolsa 150 g 10 % desc,Yes,,True ,m&m's chocolate plain 150 g,M&M's,Chocolate plain,Bolsa 150 g,1
2768,mm chocolate plain bolsa 150 g 10 % desc,mm chocolate plain bolsa 150 g 10 % desc,Yes,,True ,m&m's chocolate plain 150 g,M&M's,Chocolate plain,Bolsa 150 g,1
2769,mm chocolate tableta almendra 110.6 g 20 % desc,mm chocolate tableta almendra 110.6 g 20 % desc,Yes,,True ,m&m's chocolate almendra 110.6 g,M&M's,Chocolate almendra ,Barra 110.6 g,1
2771,mm chocolate tableta leche 113.4 g 33 % 20 % desc,mm chocolate tableta leche 113.4 g 33 % 20 % desc,Yes,,True ,m&m's chocolate de leche 113.4 g,M&M's,Chocolate de leche,Barra 113.4 g,1
2772,mm chocolate tableta leche y man 110.6 g 20 % desc,mm chocolate tableta leche y man 110.6 g 20 % desc,Yes,,True ,m&m's chocolate leche y maní 110.6 g,M&M's,Chocolate leche y maní ,Barra 110.6 g,1
2791,monteverde queso crema 220 g,monteverde queso crema 220 g 15 % desc,No,,True ,monteverde queso crema 220 g,Monteverde,Queso crema,Pote 220 g,1
2804,mouk gel limón energy 39 g,mouk energy gel limn 39 g 15 % desc,No,,True ,mouk gel limón energy 39 g,Mouk,Gel limón energy ,Doypack 39 g,1
2804,mouk gel limón energy 39 g,mouk energy gel limon 39 g 15 % desc,No,,True ,mouk gel limón energy 39 g,Mouk,Gel limón energy ,Doypack 39 g,1
2805,mouk gel naranja energy 39 g,mouk energy gel naranja 39 g 15 % desc,No,,True ,mouk gel naranja energy 39 g,Mouk,Gel naranja energy,Doypack 39 g,1
2830,nctar kern frutas 1 l 9801,nctar kern frutas 1 l 9801,Yes,,True ,kern's néctar mixto de frutas 1 L,Kern's,Néctar mixto de frutas,Cartón 1 L,0
2831,nctar manzana jumex 473 ml 1331,nctar manzana jumex 473 ml 1331,Yes,,True ,jumex néctar manzana 473 ml,Jumex,Néctar manzana,Lata 473 ml,0
2840,nestl crunch cooky cream 43.9g,nestl crunch cooky cream 43.9g,Yes,,True ,crunch chocolate cookies & cream 43.9 g,Crunch,Chocolate cookies & cream,Barra 43.9 g,0
2858,nieto senetiner rose 750 ml 25 % desc vino error,nieto senetiner rose 750 ml 25 % desc,Yes,,True ,nieto senetiner vino rose 750 ml,Nieto Senetiner,Vino rose,Botella 750 ml,1
2858,nieto senetiner rose 750 ml 25 % desc vino error,nieto senetiner rose 750 ml 25 % desc vino error,Yes,,True ,nieto senetiner vino rose 750 ml,Nieto Senetiner,Vino rose,Botella 750 ml,1
2869,nikolai vodka 750 ml 10 % desc,nikolai vodka 750 ml 10 % desc,Yes,,True ,nikolai vodka 750 ml,Nikolai,Vodka,Botella 750 ml,1
2903,olla de carne 800 g 4903,olla de carne 800 g 4903,Yes,,True ,olla de carne 800 g,,Olla de carne,800 g,0
2911,paal activplus pm plenitud 8 uds 7128,paal activplus pm plenitud 8 uds 7128,Yes,,True ,plenitud pañales activ-plus 8 unids,Plenitud,Pañales activ-plus ,8 unids,0
2912,paal n.c. xxg5 huggies 14 uds 3670,paal n.c. xxg5 huggies 14 uds 3670,Yes,,True ,huggies pañales natural carel xxg 14 unids,Huggies,Pañales natural carel XXG,14 unids,0
2932,palitos ajonjol cosecha dorada 100 g 0420,palitos ajonjol cosecha dorada 100 g 0420,Yes,,True ,cosecha dorada palitos ajonjolí 100 g,Cosecha dorada,Palitos ajonjolí ,Bolsa 100 g,0
2933,palitos de queso merayo 125 g 0251,palitos de queso merayo 125 g 0251,Yes,,True ,merayo palitos de queso 125 g,Merayo,Palitos de queso,Bolsa 125 g,0
2934,palitos pizza cosecha dorada 100 g 1595,palitos pizza cosecha dorada 100 g 1595,Yes,,True ,cosecha dorada palitos pizza 100 g,Cosecha dorada,Palitos pizza,Bolsa 100 g,0
2935,palitos queso cosecha dorada 100 g 1601,palitos queso cosecha dorada 100 g 1601,Yes,,True ,cosecha dorada palitos queso 100 g,Cosecha dorada,Palitos de queso,Bolsa 100 g,0
2942,pan franc gallo pinto 1000 g do p natilla granja con sal 300 g plu 16789,pan franc gallo pinto 1000 g do p natilla granja con sal 300 g f4 16789,Yes,,True ,pack pan franc gallo pinto 1 kg + dos pinos natilla con sal la granja 300 g,Pan franc,Pack gallo pinto + dos pinos natilla con sal la granja ,1 kg + 300 g,0
2942,pan franc gallo pinto 1000 g do p natilla granja con sal 300 g plu 16789,pan franc gallo pinto 1000 g do p natilla granja con sal 300 g plu 16789,Yes,,TRUE,Gallo Pack pan francés + natilla con sal Dos Pinos 1 kg + 300 g,Gallo,Pack pan francés + natilla con sal Dos Pinos,1 kg + 300 g,
2948,pan tostado con ajo bolsa 5731,pan tostado con ajo bolsa 5731,Yes,,TRUE,Pan tostado con ajo Bolsa 1 unid,,Pan tostado con ajo,Bolsa 1 unid,
2967,papel higinico esencias scott 12 uds 0945,papel higinico esencias scott 12 uds 0945,Yes,,TRUE,Scott Papel higiénico con esencias 12 rollos,Scott,Papel higiénico con esencias,12 rollos,
2968,papel higinico rindemax scott 4 uds 8324,papel higinico rindemax scott 4 uds 8324,Yes,,TRUE,Scott Papel higiénico rindemax 4 rollos,Scott,Papel higiénico rindemax,4 rollos,
2975,pasqua vino montepulciano botella 1.5 l,pasqua vino montepulciano 1.5 l 20 % desc,No,,TRUE,pasqua vino montepulciano botella 1.5 l,Pasqua,Vino Montepulciano,Botella 1.5 L,1
2975,pasqua vino montepulciano botella 1.5 l,pasqua vino montepulciano 1.5 l 20 % desc vino,No,,TRUE,pasqua vino montepulciano botella 1.5 l,Pasqua,Vino Montepulciano,Botella 1.5 L,1
2975,pasqua vino montepulciano botella 1.5 l,pasqua vino montepulciano 1.5 l 20 % desc vino error,No,,TRUE,pasqua vino montepulciano botella 1.5 l,Pasqua,Vino Montepulciano,Botella 1.5 L,1
2978,pasta aurora con pollo 300 g5030,pasta aurora con pollo 300 g5030,Yes,,TRUE,Pasta con pollo y salsa aurora 300 g,,Pasta con pollo y salsa aurora,300 g,
2990,pauelos faciales kleenex 58 uds cubo 7532,pauelos faciales kleenex 58 uds cubo 7532,Yes,,TRUE,Kleenex Pañuelos faciales 58 unids,Kleenex,Pañuelos faciales,58 unids,
2996,peanut butter chocolate purefit 57 g 1007,peanut butter chocolate purefit 57 g 1007,Yes,,TRUE,Purefit Barra de proteína con chocolate Barra 57 g,Purefit,Barra de proteína con chocolate,Barra 57 g,
2997,peanut butter purefit 57 g 1008,peanut butter purefit 57 g 1008,Yes,,TRUE,Purefit Barra de proteína con matequilla de maní Barra 57 g,Purefit,Barra de proteína con matequilla de maní,Barra 57 g,
3007,pepsi 2 l desechable jack popi palomitas mantequilla 99 g plu 17060 ampm,pepsi 2 l desechable jack popi palomitas mantequilla 99 g f4 17060,Yes,,TRUE,Pepsi Pack gaseosa + palomitas de mantequilla Popi Jack´s Botella 2 L + Bolsa 99 g,Pepsi,Pack gaseosa + palomitas de mantequilla Popi Jack´s,Botella 2 L + Bolsa 99 g,
3007,pepsi 2 l desechable jack popi palomitas mantequilla 99 g plu 17060 ampm,pepsi 2 l desechable jack popi palomitas mantequilla 99 g plu 17060,Yes,,TRUE,Pepsi Pack gaseosa + palomitas de mantequilla Popi Jack´s Botella 2 L + Bolsa 99 g,Pepsi,Pack gaseosa + palomitas de mantequilla Popi Jack´s,Botella 2 L + Bolsa 99 g,
3007,pepsi 2 l desechable jack popi palomitas mantequilla 99 g plu 17060 ampm,pepsi 2 l desechable jack popi palomitas mantequilla 99 g plu 17060 ampm,Yes,,TRUE,Pepsi Pack gaseosa + palomitas de mantequilla Popi Jack´s Botella 2 L + Bolsa 99 g,Pepsi,Pack gaseosa + palomitas de mantequilla Popi Jack´s,Botella 2 L + Bolsa 99 g,
3009,pepsi 3 l desechable lay fiesta snax 330 g f4,pepsi 3 l desechable lay fiesta snax 330 g f4,Yes,,TRUE,Pepsi Pack gaseosa + fiesta snax Lay´s Botella 3 L + Bolsa 330 g,Pepsi,Pack gaseosa + fiesta snax Lay´s,Botella 3 L + Bolsa 330 g,
3010,pepsi 3 l desechable tropical te fro melocotn 2.5 l plu 17463,pepsi 3 l desechable tropical te fro melocotn 2.5 l,Yes,,TRUE,Pepsi Pack gaseosa + té frío con melocotón Tropical Botella 3 L + Botella 2.5 L,Pepsi,Pack gaseosa + té frío con melocotón Tropical,Botella 3 L + Botella 2.5 L,
3010,pepsi 3 l desechable tropical te fro melocotn 2.5 l plu 17463,pepsi 3 l desechable tropical te fro melocotn 2.5 l plu 17463,Yes,,TRUE,Pepsi Pack gaseosa + té frío con melocotón Tropical Botella 3 L + Botella 2.5 L,Pepsi,Pack gaseosa + té frío con melocotón Tropical,Botella 3 L + Botella 2.5 L,
3015,pepsi desechable 2 l 0042,pepsi desechable 2 l 0042,Yes,,TRUE,Pepsi Gaseosa Botella 2 L,Pepsi,Gaseosa,Botella 2 L,
3016,pepsi desechable 3 llays munchies classic mix 262 g f4 16930,pepsi desechable 3 llays munchies classic mix 262 g f4 16930,Yes,,TRUE,Pepsi Pack gaseosa + frituras classic mix Muchies  Botella 3 L + Bolsa 262 g,Pepsi,Pack gaseosa + frituras classic mix Muchies ,Botella 3 L + Bolsa 262 g,
3020,pepsi lata 355 ml 0455,pepsi lata 355 ml 0455,Yes,,TRUE,Pepsi Gaseosa Lata 355 ml,Pepsi,Gaseosa,Lata 355 ml,
3023,pepsi light desechable 2 l 5023,pepsi light desechable 2 l 5023,Yes,,TRUE,Pepsi Gaseosa light Botella 2 L,Pepsi,Gaseosa light,Botella 2 L,
