group_id,leader,member,modify_leader,image_url,label,canonical leader,brand,name,package ,promotion
1842,jugo do pinos naranja 100 % 1800ml,jugo do pinos naranja 100 %,Yes,,False ,Dos Pinos Jugo de naranja 1 unid,Dos Pinos,Jugo de naranja,1 unid,0
1842,jugo do pinos naranja 100 % 1800ml,jugo do pinos naranja 100 % 1800ml,Yes,,True ,Dos Pinos Jugo de naranja Caja 1.8 L,Dos Pinos,Jugo de naranja,Caja 1.8 L,0
1843,jugo do pinos naranja gable,jugo do pinos naranja gable,Yes,,True ,Dos Pinos Jugo de naranja 1 unid,Dos Pinos,Jugo de naranja,1 unid,0
1844,jugo manzanamorajengibre do pinos 946 ml 7286 7.7,jugo manzanamorajengibre do pinos 946 ml 7286 7.7,Yes,,True ,Dos Pinos Jugo de manzana y mora con jengibre Caja 946 ml,Dos Pinos,Jugo de manzana y mora con jengibre,Caja 946 ml,0
1848,jugo naranja do pinos 18l pp,jugo naranja do pinos 18l pp,Yes,,True ,Dos Pinos Jugo de naranja Caja 1.8 L,Dos Pinos,Jugo de naranja,Caja 1.8 L,0
1849,jugo naranja do pinos 2.2 l 4447 11,jugo naranja do pinos 2.2 l 4447 11,Yes,,True ,Dos Pinos Jugo de naranja Caja 2.2 L,Dos Pinos,Jugo de naranja,Caja 2.2 L,0
1850,jugo naranja do pinos 500 ml 9038 7,jugo naranja do pinos 250 ml pp 9021 7,Yes,,False ,Dos Pinos Jugo de naranja Caja 250 ml,Dos Pinos,Jugo de naranja,Caja 250 ml,0
1850,jugo naranja do pinos 500 ml 9038 7,jugo naranja do pinos 250 ml tb 9014 4,Yes,,False ,Dos Pinos Jugo de naranja Caja 250 ml,Dos Pinos,Jugo de naranja,Caja 250 ml,0
1850,jugo naranja do pinos 500 ml 9038 7,jugo naranja do pinos 500 ml 9038 7,Yes,,True ,Dos Pinos Jugo de naranja Caja 500 ml,Dos Pinos,Jugo de naranja,Caja 500 ml,0
1851,jugo naranja fibra do pinos 1 l tb 8963 7.2,jugo naranja do pinos 1 l pp 9045 7,Yes,,False ,Dos Pinos Jugo de naranja Caja 1 L,Dos Pinos,Jugo de naranja,Caja 1 L,0
1851,jugo naranja fibra do pinos 1 l tb 8963 7.2,jugo naranja do pinos 1 l tb 9007 7.2,Yes,,False ,Dos Pinos Jugo de naranja Caja 1 L,Dos Pinos,Jugo de naranja,Caja 1 L,0
1851,jugo naranja fibra do pinos 1 l tb 8963 7.2,jugo naranja fibra do pinos 1 l tb 8963 7.2,Yes,,True ,Dos Pinos Jugo de naranja Caja 1 L,Dos Pinos,Jugo de naranja,Caja 1 L,0
1852,jugo naranja fibra do pinos 250 ml 8956 4,jugo naranja fibra do pinos 250 ml 8956 4,Yes,,True ,Dos Pinos Jugo de naranja Caja 250 ml,Dos Pinos,Jugo de naranja,Caja 250 ml,0
1854,jugo narmaracgins do pinos 946 ml 7279 7.7,jugo narmaracgins do pinos 946 ml 7279 7.7,Yes,,True ,Dos Pinos Jugo de naranja con maracuyá Caja 946 ml,Dos Pinos,Jugo de naranja con maracuyá,Caja 946 ml,0
1882,kombiglyze xr 5 1000 mg x 28 tabletas,kombiglyze xr 2.5 1000 mg x 28 tabletas,Yes,,True ,Kombiglyze Saxagliptina/metformina 28 tabletas,Kombiglyze,Saxagliptina/metformina,28 tabletas,0
1882,kombiglyze xr 5 1000 mg x 28 tabletas,kombiglyze xr 5 1000 mg x 28 tabletas,Yes,,True ,Kombiglyze Saxagliptina/metformina 28 tabletas,Kombiglyze,Saxagliptina/metformina,28 tabletas,0
1883,kombiglyze xr 5mg1000mg 28 comprimidos,kombiglyze xr 2.5mg1000mg 28 comprimidos,Yes,,True ,Kombiglyze Saxagliptina/metformina 28 comprimidos,Kombiglyze,Saxagliptina/metformina,28 comprimidos,0
1883,kombiglyze xr 5mg1000mg 28 comprimidos,kombiglyze xr 5mg1000mg 28 comprimidos,Yes,,True ,Kombiglyze Saxagliptina/metformina 28 comprimidos,Kombiglyze,Saxagliptina/metformina,28 comprimidos,0
1904,la estacin queque helado vete 1370 g do p. te verde 2.5 l do p. te melocotn cero 2.5 l plu 17132,la estacin queque helado vete 1370 g do p. te verde 2.5 l do p. te melocotn cero 2.5 l f4 17071,Yes,,False ,La Estación Queque helado + té verde + té melocotón cero 1.370 kg + 2.5 L + 2.5 L,La Estación,Queque helado + té verde + té melocotón cero,1.370 kg + 2.5 L + 2.5 L,1
1904,la estacin queque helado vete 1370 g do p. te verde 2.5 l do p. te melocotn cero 2.5 l plu 17132,la estacin queque helado vete 1370 g do p. te verde 2.5 l do p. te melocotn cero 2.5 l plu 17132,Yes,,True ,La Estación Queque helado + té verde + té melocotón cero plus 1.370 kg + 2.5 L + 2.5 L,La Estación,Queque helado + té verde + té melocotón cero plus,1.370 kg + 2.5 L + 2.5 L,1
1905,la estacin te deleita,la estacin te deleita,Yes,,True ,La Estación 1 unid,La Estación,,1 unid,0
2462,la estación queque caja 760 g,queque la estacin 760 gr,No,,True ,La Estación Queque Caja 760 g,La Estación,Queque,Caja 760 g,0
2462,la estación queque caja 760 g,queque mediano la estacin 760 g,No,,True ,La Estación Queque Caja 760 g,La Estación,Queque,Caja 760 g,0
2462,la estación queque caja 760 g,queque mediano la estacin 760 gr,No,,True ,La Estación Queque Caja 760 g,La Estación,Queque,Caja 760 g,0
1928,lactocrema do pinos 115 g 2510 3.5,lactocrema do pinos 115 g 2510 3.5,Yes,,True ,Dos Pinos Lactocrema Barra 115 g,Dos Pinos,Lactocrema,Barra 115 g,0
1929,lactocrema do pinos barra,lactocrema do pinos barra,Yes,,True ,Dos Pinos Lactocrema 1 unid,Dos Pinos,Lactocrema,1 unid,0
1946,leche azul tb do pinos 1 l 1064 7.2,leche azul tb do pinos 1 l 1064 7.2,Yes,,True ,Dos Pinos Leche semidescremada azul Caja 1 L,Dos Pinos,Leche semidescremada azul,Caja 1 L,0
1947,leche con avena do pinos 250 ml 3173 4.2,do pinos leche con avena uht 3.5 % 250 ml,Yes,,True ,Dos Pinos Leche con avena Caja 250 ml,Dos Pinos,Leche con avena,Caja 250 ml,0
1947,leche con avena do pinos 250 ml 3173 4.2,leche con avena do pinos 250 ml 3173 4.2,Yes,,True ,Dos Pinos Leche con avena Caja 250 ml,Dos Pinos,Leche con avena,Caja 250 ml,0
1950,leche delactomy do pinos 250 ml 1149 4.2,leche delactomy do pinos 250 ml 1149 4.2,Yes,,True ,Dos Pinos Leche delactomy Caja 250 ml,Dos Pinos,Leche delactomy,Caja 250 ml,0
1953,leche delactomy fresa do pinos 250 ml leche delactomy fresa do pinos 250 ml,leche delactomy fresa do pinos 250 ml leche delactomy fresa do pinos 250 ml,Yes,,True ,Dos Pinos Delactomy leche sabor fresa Caja 250 ml,Dos Pinos,Delactomy leche sabor fresa,Caja 250 ml,0
1959,leche do pinos azul uht,leche do pinos azul uht,Yes,,True ,Dos Pinos Leche azul UHT 1 unid,Dos Pinos,Leche azul UHT,1 unid,0
1960,leche do pinos delactomy,leche do pinos delactomy,Yes,,True ,Dos Pinos Delactomy leche  1 unid,Dos Pinos,Delactomy leche ,1 unid,0
1961,leche do pinos descrdelac,leche do pinos descrdelac,Yes,,True ,Dos Pinos Leche descremada 1 unid,Dos Pinos,Leche descremada,1 unid,0
1962,leche do pinos descremada polvo,leche do pinos descremada polvo,Yes,,True ,Dos Pinos Leche descremada en polvo 1 unid,Dos Pinos,Leche descremada en polvo,1 unid,0
1963,leche do pinos homogenizad,leche do pinos homogenizad,Yes,,True ,Dos Pinos Leche homogenizada 1 unid,Dos Pinos,Leche homogenizada,1 unid,0
1964,leche do pinos homogenizad 3800ml,leche do pinos homogenizad 3800ml,Yes,,True ,Dos Pinos Leche homogenizada Caja 3.8 L,Dos Pinos,Leche homogenizada,Caja 3.8 L,0
1966,leche evaporada do pinos 250 ml 0814 4.2,leche evaporada do pinos 250 ml 0814 4.2,Yes,,True ,Dos Pinos Leche evaporada Caja 250 ml,Dos Pinos,Leche evaporada,Caja 250 ml,0
1967,leche pasteurizada galon 3.78 litros do pinos,leche pasteurizada galon 3.78 litros do pinos,Yes,,True ,Dos Pinos Leche pasteurizada Caja 3.8 L,Dos Pinos,Leche pasteurizada,Caja 3.8 L,0
1969,leche pinito lquida do pinos 1 l 1118 7.2,leche pinito lquida do pinos 1 l 1118 7.2,Yes,,True ,Dos Pinos Leche entera pinito Caja 1 L,Dos Pinos,Leche entera pinito,Caja 1 L,0
1970,leche protena do pinos 1 l 6142 7.2,leche protena do pinos 1 l 6142 7.2,Yes,,True ,Dos Pinos Leche +proteína Caja 1 L,Dos Pinos,Leche +proteína,Caja 1 L,0
1971,leche protena do pinos 250 ml 9181,leche protena do pinos 250 ml 9181,Yes,,True ,Dos Pinos Leche +proteína Caja 1 L,Dos Pinos,Leche +proteína,Caja 1 L,0
2021,mantequilla do pinos 115 g 5048 3.5,mantequilla do pinos 115 g 5048 3.5,Yes,,True ,Dos Pinos Mantequilla 115 g,Dos Pinos,Mantequilla,115 g,0
2022,mantequilla do pinos barra caja,mantequilla do pinos barra caja,Yes,,True ,Dos Pinos Mantequilla 1 unid,Dos Pinos,Mantequilla,1 unid,0
2023,mantequilla do pinos barra unidad,mantequilla do pinos barra unidad,Yes,,True ,Dos Pinos Mantequilla 1 unid,Dos Pinos,Mantequilla,1 unid,0
2024,mantequilla do pinos con sal 4 pack desc 15 %,mantequilla do pinos con sal 4 pack desc 15 %,Yes,,True ,Dos Pinos Mantequilla con sal 4 unids,Dos Pinos,Mantequilla con sal,4 unids,1
2025,mantequilla lactocrema do pinos 115g,mantequilla lactocrema do pinos 115g,Yes,,True ,Dos Pinos Mantequilla lactocrema 115 g,Dos Pinos,Mantequilla lactocrema,115 g,0
2027,mantequilla sin sal do pinos 115 g 4980 3.5,mantequilla sin sal do pinos 115 g 4980 3.5,Yes,,True ,Dos Pinos Mantequilla sin sal 115 g,Dos Pinos,Mantequilla sin sal,115 g,0
2043,mar sol sangra tinta 750 ml gallito chocolate morenito 200 g f4 16947,mar sol sangra tinta 750 ml gallito chocolate morenito 200 g f4 16947,Yes,,True ,Mar & Sol Chocolate morenito + sangría tinta  Botella 750 ml + 200 g,Mar & Sol,Chocolate morenito + sangría tinta ,Botella 750 ml + 200 g,0
2114,muga anden de la estacin 750 ml 25 % desc,muga anden de la estacin 750 ml 25 % desc,Yes,,True ,El Anden de la Estación Vino tinto Botella 750 ml,El Anden de la Estación,Vino tinto,Botella 750 ml,1
2116,na chocolate corazones chocolate gallito 100 g 2434,chocolate corazones chocolate gallito 100 g 2434 3.7,Yes,,False ,Gallito Chocolate corazones Bolsa 100 g,Gallito,Chocolate corazones,Bolsa 100 g,0
2116,na chocolate corazones chocolate gallito 100 g 2434,na chocolate corazones chocolate gallito 100 g 2434,Yes,,True ,Gallito Chocolate corazones Bolsa 100 g,Gallito,Chocolate corazones,Bolsa 100 g,0
2124,natilla bienestar la granja do pinos 300 grs,do pinos natilla bienestar la granja do pinos 300 grs,Yes,,True ,Dos Pinos Natilla la granja 300 g,Dos Pinos,Natilla la granja,300 g,0
2124,natilla bienestar la granja do pinos 300 grs,do pinos natilla la granja do pinos 300 grs,Yes,,True ,Dos Pinos Natilla la granja 300 g,Dos Pinos,Natilla la granja,300 g,0
2124,natilla bienestar la granja do pinos 300 grs,do pinos natilla la granja do pinos 400 grs,Yes,,False ,Dos Pinos Natilla la granja 400 g,Dos Pinos,Natilla la granja,400 g,0
2124,natilla bienestar la granja do pinos 300 grs,do pinos natilla la granja do pinos c sal 300 grs,Yes,,False ,Dos Pinos Natilla la granja 300 g,Dos Pinos,Natilla la granja,300 g,0
2124,natilla bienestar la granja do pinos 300 grs,natilla bienestar la granja do pinos 300 grs,Yes,,True ,Dos Pinos Natilla la granja 300 g,Dos Pinos,Natilla la granja,300 g,0
2125,natilla con sal zarcero 115 g 5732 2,natilla con sal zarcero 115 g 5732 2,Yes,,True ,Zarcero Natilla con sal cero 115 g,Zarcero,Natilla con sal cero,115 g,0
2127,natilla delactomy dp do pinos 400 g 4996 7,do pinos natilla delactomy 400 gr,Yes,,True ,Dos Pinos Natilla delactomy 400 g,Dos Pinos,Natilla delactomy,400 g,0
2127,natilla delactomy dp do pinos 400 g 4996 7,natilla delactomy dp do pinos 400 g 4996 7,Yes,,True ,Dos Pinos Natilla delactomy 400 g,Dos Pinos,Natilla delactomy,400 g,0
2128,natilla do pinos la granja,natilla do pinos la granja,Yes,,True ,Dos Pinos Natilla la granja 1 unid,Dos Pinos,Natilla la granja,1 unid,0
2130,natilla la granja do pinos 115 g 8704 2,natilla la granja do pinos 115 g 8704 2,Yes,,True ,Dos Pinos Natilla la granja 115 g,Dos Pinos,Natilla la granja,115 g,0
2132,natilla la granja do pinos c sal 300 grs natilla la granja do pinos c sal 300 grs,natilla la granja do pinos c sal 300 grs natilla la granja do pinos c sal 300 grs,Yes,,True ,Dos Pinos Natilla con sal 300 g,Dos Pinos,Natilla con sal,300 g,0
2134,natilla la granja dp do pinos 400 g 8575 6.5,natilla la granja dp do pinos 400 g 8575 6.5,Yes,,True ,Dos Pinos Natilla con sal 400 g,Dos Pinos,Natilla con sal,400 g,0
2135,natilla liviana do pinos 220 cc 8513 9.5,natilla liviana do pinos 220 cc 8513 9.5,Yes,,True ,Dos Pinos Natilla liviana Pote 220 g,Dos Pinos,Natilla liviana,Pote 220 g,0
2137,natilla zarcero con sal 750 gr cgrapa descuento 40 %,natilla zarcero con sal 750 gr cgrapa descuento 40 %,Yes,,True ,Zarcero Natilla con sal 750 g,Zarcero,Natilla con sal,750 g,1
2138,natilla zarcero dp 400 g 1031 6,natilla zarcero dp 400 g 1031 6,Yes,,True ,Zarcero Natilla 400 g,Zarcero,Natilla,400 g,0
2150,nctar coronado 6 pack 180 ml desc 10 %,nctar coronado 6 pack 180 ml desc 10 %,Yes,,True ,Coronado Néctar de frutas 6 unids x 180 ml,Coronado,Néctar de frutas,6 unids x 180 ml,1
2151,nctar do pinos 6 pack 200 ml desc 20 %,nctar do pinos 6 pack 200 ml desc 20 %,Yes,,True ,Dos Pinos Néctar de frutas 6 unids x 200 ml,Dos Pinos,Néctar de frutas,6 unids x 200 ml,1
2152,nctar mango do pinos tb 1 l 3189 7,nctar mango do pinos tb 1 l 3189 7,Yes,,True ,Dos Pinos Néctar de mango Caja 1 L,Dos Pinos,Néctar de mango,Caja 1 L,0
2153,nctar manzana do pinos 1 l 3059 7,nctar manzana do pinos 1 l 3059 7,Yes,,True ,Dos Pinos Néctar de manzana Caja 1 L,Dos Pinos,Néctar de manzana,Caja 1 L,0
2154,nctar manzana do pinos 200 ml 3240 3.6,nctar manzana do pinos 200 ml 3240 3.6,Yes,,True ,Dos Pinos Néctar de manzana Caja 200 ml,Dos Pinos,Néctar de manzana,Caja 200 ml,0
2155,nctar melocotn do pinos 1 l 3080 7,nctar melocotn do pinos 1 l 3080 7,Yes,,True ,Dos Pinos Néctar de melocotón Caja 1 L,Dos Pinos,Néctar de melocotón,Caja 1 L,0
2156,nctar melocotn do pinos 200 ml 3257 3.6,nctar melocotn do pinos 200 ml 3257 3.6,Yes,,True ,Dos Pinos Néctar de melocotón Caja 200 ml,Dos Pinos,Néctar de melocotón,Caja 200 ml,0
2157,nctar mixto frutas do pinos 1 l 3066 7,nctar mixto frutas do pinos 1 l 3066 7,Yes,,True ,Dos Pinos Néctar mixto de frutas Caja 1 L,Dos Pinos,Néctar mixto de frutas,Caja 1 L,0
2158,nctar mixto frutas do pinos 200 ml 3264 3.6,nctar mixto frutas do pinos 200 ml 3264 3.6,Yes,,True ,Dos Pinos Néctar mixto de frutas Caja 1 L,Dos Pinos,Néctar mixto de frutas,Caja 1 L,0
2159,nctar mixto in line do pinos 1 l 3226,nctar mixto in line do pinos 1 l 3226,Yes,,True ,Dos Pinos Néctar mixto de frutas in line Caja 1 L,Dos Pinos,Néctar mixto de frutas in line,Caja 1 L,0
2160,nctar mixto in line do pinos 200 ml 3356,nctar mixto in line do pinos 200 ml 3356,Yes,,True ,Dos Pinos Néctar mixto de frutas in line Caja 200 ml,Dos Pinos,Néctar mixto de frutas in line,Caja 200 ml,0
2161,nctar pera do pinos 1 l 3042 7,nctar pera do pinos 1 l 3042 7,Yes,,True ,Dos Pinos Néctar de pera Caja 1 L,Dos Pinos,Néctar de pera,Caja 1 L,0
2162,nctar pera do pinos 200 ml 3271 3.6,nctar pera do pinos 200 ml 3271 3.6,Yes,,True ,Dos Pinos Néctar de pera Caja 200 ml,Dos Pinos,Néctar de pera,Caja 200 ml,0
2163,nctar surtido coronado 180 ml 6 pack,nctar surtido coronado 180 ml 6 pack,Yes,,True ,Coronado Néctar surtido 6 unids x 180 ml,Coronado,Néctar surtido,6 unids x 180 ml,0
2178,nexium 20 mg tabletas via oral caja con 14 unidades,nexium 20 mg tabletas via oral caja con 14 unidades,Yes,,True ,Nexium Esomeprazol 14 tabletas,Nexium,Esomeprazol,14 tabletas,0
2179,nexium 20 mg tabletas via oral venta unitaria,nexium 20 mg tabletas via oral venta unitaria,Yes,,True ,Nexium Esomeprazol 1 unid,Nexium,Esomeprazol,1 unid,0
2180,nexium 20 mg x 28 comprimidos,nexium 20 mg x 28 comprimidos,Yes,,True ,Nexium Esomeprazol 28 comprimidos,Nexium,Esomeprazol,28 comprimidos,0
2181,nexium 40 mg tabletas via oral caja con 28 unidades,nexium 40 mg tabletas via oral caja con 28 unidades,Yes,,True ,Nexium Esomeprazol 28 tabletas,Nexium,Esomeprazol,28 tabletas,0
2185,nexium iv 40 mg solucion inyectable,nexium iv 40 mg solucion inyectable,Yes,,True ,Nexium Esomeprazol solución inyectable iv 1 unid,Nexium,Esomeprazol solución inyectable iv,1 unid,0
2295,pastel explosion chocolate helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs pastel explosion chocolate helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs,pastel explosion chocolate helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs pastel explosion chocolate helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs,Yes,,True ,Dos Pinos Pastel explosión de chocolate + gaseosa Pepsi + barquillo Jack's 3 unids,Dos Pinos,Pastel explosión de chocolate + gaseosa Pepsi + barquillo Jack's,3 unids,0
2296,pastel rectangular break mujer helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs pastel rectangular break mujer helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs,pastel rectangular break mujer helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs pastel rectangular break mujer helado combinado do pinos 14 gl 499 grs gaseosa pepsi 2.5 lts barquillo chocolate jack 65 grs,Yes,,True ,Dos Pinos Pastel rectangular helado + gaseosa Pepsi + barquillo de chocolate 3 unids,Dos Pinos,Pastel rectangular helado + gaseosa Pepsi + barquillo de chocolate,3 unids,0
2410,precio especial do pinos disfruta te frio blanco 3 lt,precio especial do pinos disfruta te frio blanco 3 lt,Yes,,True ,Dos Pinos Te frío blanco Botella 3 L,Dos Pinos,Te frío blanco,Botella 3 L,1
2411,precio especial do pinos disfruta te frio melocoton 3 lt,precio especial do pinos disfruta te frio melocoton 3 lt,Yes,,True ,Dos Pinos Te frío melocotón Botella 3 L,Dos Pinos,Te frío melocotón,Botella 3 L,1
2412,precio especial queso turrialba do pinos 500 grs,precio especial queso turrialba do pinos 500 grs,Yes,,True ,Dos Pinos Queso Turrialba  500 g,Dos Pinos,Queso Turrialba ,500 g,1
2413,precio especial t do pinos 3litros variedad,precio especial t do pinos 3litros variedad,Yes,,True ,Dos Pinos Té Botella 3 L,Dos Pinos,Té,Botella 3 L,1
2436,promocin leche calcio do pinos,promocin leche calcio do pinos,Yes,,True ,Dos Pinos Leche calcio 1 unid,Dos Pinos,Leche calcio,1 unid,1
2442,pulmicort suspension nebulizador ampolla 2 ml sobre x 5 suspensin para inhalacin por nebulizador,pulmicort suspension nebulizador ampolla 2 ml sobre x 5 suspensin para inhalacin por nebulizador,Yes,,True ,Pulmicort Suspensión inhalación 0.5 mg/2mL Caja 5 unids,Pulmicort,Suspensión inhalación 0.5 mg/2mL,Caja 5 unids,0
2451,queque helado trits la estacin 1345 gr,queque helado trits la estacin 1345 g 8771,Yes,,True ,La Estación Mega Trits queque helado Caja 1 unid,La Estación,Mega Trits queque helado,Caja 1 unid,0
2451,queque helado trits la estacin 1345 gr,queque helado trits la estacin 1345 gr,Yes,,True ,La Estación Mega Trits queque helado Caja 1 unid,La Estación,Mega Trits queque helado,Caja 1 unid,0
2452,queque helado veteado la estacin 1370 gr,queque helado veteado la estacin 1370 g 8757,Yes,,True ,La Estación Queque helado veteado Caja 1 unid,La Estación,Queque helado veteado,Caja 1 unid,0
2452,queque helado veteado la estacin 1370 gr,queque helado veteado la estacin 1370 gr,Yes,,True ,La Estación Queque helado veteado Caja 1 unid,La Estación,Queque helado veteado,Caja 1 unid,0
2453,queque la estacin 1290 gr desc 20 %,queque la estacin 1290 gr desc 20 %,Yes,,True ,La Estación Queque Krunchy Caja 1 unid,La Estación,Queque Krunchy,Caja 1 unid,0
2454,queque la estacin 1370 gr,queque la estacin 1370 gr,Yes,,True ,La Estación Queque Caja 1 unid,La Estación,Queque,Caja 1 unid,0
2455,queque la estacin 1370g desc 20 %,queque la estacin 1370g desc 20 %,Yes,,True ,La Estación Queque Caja 1 unid,La Estación,Queque,Caja 1 unid,0
2456,queque la estacin 1370g t melocotn cero 2.5l desc 10 %,queque la estacin 1370g t melocotn cero 2.5l desc 10 %,Yes,,True ,La Estación Queque + Bebida melocotón cero Caja 1.37 kg + Botella 2.5 L,La Estación,Queque + Bebida melocotón cero,Caja 1.37 kg + Botella 2.5 L,0
2458,queque la estacin 760 grs cotuba 2l gratis,queque la estacin 760 gr cotuba 2l gratis,Yes,,True ,La Estación Queque + Bebida Cotuba Caja 760 g + Botella 2 L ,La Estación,Queque + Bebida Cotuba,Caja 760 g + Botella 2 L ,1
2458,queque la estacin 760 grs cotuba 2l gratis,queque la estacin 760 grs cotuba 2l gratis,Yes,,True ,La Estación Queque + Bebida Cotuba Caja 760 g + Botella 2 L ,La Estación,Queque + Bebida Cotuba,Caja 760 g + Botella 2 L ,1
2460,queque la estacin desc 20 %,20 % off queque la estacin 1370g,Yes,,True ,La Estación Queque Caja 1 unid,La Estación,Queque,Caja 1 unid,0
2460,queque la estacin desc 20 %,queque la estacin desc 20 %,Yes,,True ,La Estación Queque Caja 1 unid,La Estación,Queque,Caja 1 unid,0
2461,queque la estacion 1370 gr t melocotn cero 2.5 lt,queque la estacion 1370 gr t melocotn cero 2.5 lt,Yes,,True ,La Estación Queque + Bebida melocotón cero Caja 1.37 kg + Botella 2.5 L,La Estación,Queque + Bebida melocotón cero,Caja 1.37 kg + Botella 2.5 L,0
2463,queque mediano la estacin 760g t melocotn cero 2.5l,queque la estacin 760g t melocotn cero 2.5l,Yes,,True ,La Estación Queque + Bebida melocotón cero Caja 760 g + Botella 2.5 L ,La Estación,Queque + Bebida melocotón cero,Caja 760 g + Botella 2.5 L ,1
2463,queque mediano la estacin 760g t melocotn cero 2.5l,queque mediano la estacin 760g t melocotn cero 2.5l,Yes,,True ,La Estación Queque + Bebida melocotón cero Caja 760 g + Botella 2.5 L ,La Estación,Queque + Bebida melocotón cero,Caja 760 g + Botella 2.5 L ,1
2464,queque pequeo la estacion t melocotn cero 2.5 lt,queque pequeo la estacion t melocotn cero 2.5 lt,Yes,,True ,La Estación Queque pequeó + Bebida melocotón cero Caja 1 unid + Botella 2.5 L ,La Estación,Queque pequeó + Bebida melocotón cero,Caja 1 unid + Botella 2.5 L ,1
2468,queso cottage do pinos 310 g 5512 12,queso cottage do pinos 310 g 5512 12,Yes,,True ,Dos Pinos Queso cottage Pote 310 g,Dos Pinos,Queso cottage,Pote 310 g,0
2470,queso crema do pinos 100 g 6069 7.9,queso crema do pinos 100 g 6069 7.9,Yes,,True ,Dos Pinos Queso crema Pote 100 g,Dos Pinos,Queso crema,Pote 100 g,0
2472,queso crema do pinos 210 gr desc 20 %,queso crema do pinos 210 gr desc 20 %,Yes,,True ,Dos Pinos Queso crema Pote 210 g,Dos Pinos,Queso crema,Pote 210 g,0
2473,queso crema do pinos 350 g 7370 10,queso crema do pinos 350 g 7370 10,Yes,,True ,Dos Pinos Queso crema Pote 350 g,Dos Pinos,Queso crema,Pote 350 g,0
2474,queso crema in line do pinos 210 g 7400 10.3,queso crema in line do pinos 210 g 7400 10.3,Yes,,True ,Dos Pinos Queso crema In Line Pote 210 g,Dos Pinos,Queso crema In Line,Pote 210 g,0
2476,queso crema original do pinos 210 grs queso crema original do pinos 210 grs,queso crema original do pinos 210 grs queso crema original do pinos 210 grs,Yes,,True ,Dos Pinos Queso crema Pote 210 g,Dos Pinos,Queso crema,Pote 210 g,0
2478,queso crema zarcero 210 g 1864 10.3,queso crema zarcero 210 g 1864 10.3,Yes,,True ,Zarcero Queso crema Pote 210 g,Zarcero,Queso crema,Pote 210 g,0
2479,queso cremoso do pinos 500 grs,do pinos queso cremoso do pinos 500 grs,Yes,,True ,Dos Pinos Queso fresco cremoso Paquete 500 g,Dos Pinos,Queso fresco cremoso,Paquete 500 g,0
2479,queso cremoso do pinos 500 grs,queso cremoso do pinos 500 grs,Yes,,True ,Dos Pinos Queso fresco cremoso Paquete 500 g,Dos Pinos,Queso fresco cremoso,Paquete 500 g,0
2480,queso do pinos pizero,queso do pinos pizero,Yes,,True ,Dos Pinos Queso pizzero Bolsa 225 g,Dos Pinos,Queso pizzero,Bolsa 225 g,0
2481,queso do pinos pizero 225g,queso do pinos pizero 225g,Yes,,True ,Dos Pinos Queso pizzero Bolsa 225 g,Dos Pinos,Queso pizzero,Bolsa 225 g,0
2482,queso do pinos turrialba,queso do pinos turrialba,Yes,,True ,Dos Pinos Queso tipo Turrrialba Paquete 500 g,Dos Pinos,Queso tipo Turrrialba,Paquete 500 g,0
2484,queso gouda do pinos 200 g 5574 3,queso gouda do pinos 200 g 5574 3,Yes,,True ,Dos Pinos Queso Gouda Paquete 200 g,Dos Pinos,Queso Gouda,Paquete 200 g,0
2485,queso montino do pinos 400 g 8948 2.7,queso montino do pinos 400 g 8948 2.7,Yes,,True ,Dos Pinos Queso Montino Paquete 400 g,Dos Pinos,Queso Montino,Paquete 400 g,0
2486,queso mozzarella rallado do pinos 225 g 6419 2,do pinos queso rallado mozzarella 225 gr,Yes,,True ,Dos Pinos Queso Mozzarella rallado Bolsa 225 g,Dos Pinos,Queso Mozzarella rallado,Bolsa 225 g,0
2486,queso mozzarella rallado do pinos 225 g 6419 2,queso mozzarella rallado do pinos 225 g 6419 2,Yes,,True ,Dos Pinos Queso Mozzarella rallado Bolsa 225 g,Dos Pinos,Queso Mozzarella rallado,Bolsa 225 g,0
2488,queso procesado do pinos 12 uds,queso procesado do pinos 12 uds,Yes,,True ,Dos Pinos Queso procesado Paquete 12 unids,Dos Pinos,Queso procesado,Paquete 12 unids,0
2489,queso procesado do pinos 12 unds 192 grs und,queso procesado do pinos 12 unds 192 grs und,Yes,,True ,Dos Pinos Queso procesado Paquete 12 unids,Dos Pinos,Queso procesado,Paquete 12 unids,0
2490,queso procesado do pinos 8 unid 128 grs und,queso procesado do pinos 8 unid 128 grs und,Yes,,True ,Dos Pinos Queso procesado Paquete 8 unids,Dos Pinos,Queso procesado,Paquete 8 unids,0
2491,queso procesado do pinos 8unidades,queso procesado do pinos 8unidades,Yes,,True ,Dos Pinos Queso procesado Paquete 8 unids,Dos Pinos,Queso procesado,Paquete 8 unids,0
